Day,Hour,Room,Temperature
188,14,4,28.549192
188,14,5,26.41798
188,14,6,26.52922
188,15,1,33.466755
188,15,2,30.823666
188,15,3,33.178047
188,15,4,33.077774
188,15,5,30.317764
188,15,6,31.961515
188,16,1,38.946087
188,16,2,37.22527
188,16,3,38.092636
188,16,4,37.30366
188,16,5,37.093525
188,16,6,37.150494
188,17,1,41.16961
188,17,2,38.558746
188,17,3,41.06768
188,17,4,40.52002
188,17,5,38.447174
188,17,6,39.008892
188,18,1,36.51515
188,18,2,34.465317
188,18,3,35.73235
188,18,4,36.686443
188,18,5,34.72053
188,18,6,35.582355
188,19,1,26.086668
188,19,2,23.473083
188,19,3,25.434359
188,19,4,24.233139
188,19,5,24.307579
188,19,6,23.764515
188,20,1,6.665845
188,20,2,7.8335023
188,20,3,7.460313
188,20,4,7.1318445
188,20,5,5.4978385
188,20,6,8.952568
188,21,1,6.0782785
188,21,2,11.738064
188,21,3,7.9549956
188,21,4,10.610894
188,21,5,10.059535
188,21,6,9.537405
188,22,1,3.6226375
188,22,2,8.247306
188,22,3,4.799101
188,22,4,6.4817023
188,22,5,6.867441
188,22,6,6.969068
188,23,1,4.132262
188,23,2,7.9509873
188,23,3,6.534615
188,23,4,8.247795
188,23,5,6.893248
188,23,6,8.629691
189,0,1,6.5740643
189,0,2,11.023692
189,0,3,10.812393
189,0,4,8.857658
189,0,5,10.086221
189,0,6,9.112409
189,1,1,4.691611
189,1,2,7.4875073
189,1,3,6.805585
189,1,4,8.055763
189,1,5,8.215745
189,1,6,6.1735926
189,2,1,5.3660536
189,2,2,8.143916
189,2,3,7.8617644
189,2,4,8.2972765
189,2,5,8.053794
189,2,6,7.0383563
189,3,1,4.7496085
189,3,2,8.479229
189,3,3,7.018385
189,3,4,6.6387973
189,3,5,8.041976
189,3,6,7.5499434
189,4,1,4.69091
189,4,2,8.004681
189,4,3,4.662438
189,4,4,6.8004856
189,4,5,9.935577
189,4,6,7.7242723
189,5,1,6.0036235
189,5,2,8.9035425
189,5,3,6.279086
189,5,4,9.060096
189,5,5,8.133792
189,5,6,7.5620317
189,6,1,4.122113
189,6,2,6.552533
189,6,3,4.220384
189,6,4,6.104131
189,6,5,6.7188616
189,6,6,6.1247907
189,7,1,6.3464046
189,7,2,10.848372
189,7,3,9.264771
189,7,4,9.303622
189,7,5,11.187774
189,7,6,10.062616
189,8,1,4.874702
189,8,2,9.341248
189,8,3,6.519111
189,8,4,7.4729133
189,8,5,8.371202
189,8,6,6.776629
189,9,1,3.7077987
189,9,2,5.7921634
189,9,3,5.860421
189,9,4,7.367426
189,9,5,8.654462
189,9,6,5.042049
189,10,1,20.760546
189,10,2,19.978426
189,10,3,21.644802
189,10,4,21.27354
189,10,5,22.104183
189,10,6,20.007065
189,11,1,38.51529
189,11,2,36.515953
189,11,3,37.767757
189,11,4,38.56087
189,11,5,38.257454
189,11,6,34.48234
189,12,1,39.0936
189,12,2,35.325176
189,12,3,38.571835
189,12,4,38.630463
189,12,5,37.127052
189,12,6,37.563972
189,13,1,37.185444
189,13,2,35.76122
189,13,3,36.129074
189,13,4,36.0989
189,13,5,36.10558
189,13,6,36.37376
189,14,1,26.474886
189,14,2,25.58858
189,14,3,25.398819
189,14,4,25.92816
189,14,5,24.322655
189,14,6,25.005209
189,15,1,34.146538
189,15,2,33.867924
189,15,3,34.163784
189,15,4,33.790028
189,15,5,34.941387
189,15,6,32.269417
189,16,1,36.32684
189,16,2,35.934605
189,16,3,36.094524
189,16,4,35.570427
189,16,5,33.555595
189,16,6,35.288483
189,17,1,34.060432
189,17,2,31.431725
189,17,3,33.733803
189,17,4,33.692123
189,17,5,31.196056
189,17,6,33.40597
189,18,1,40.90248
189,18,2,38.379105
189,18,3,40.299755
189,18,4,38.57947
189,18,5,39.479485
189,18,6,37.557808
189,19,1,24.885353
189,19,2,21.09689
189,19,3,21.906796
189,19,4,23.707127
189,19,5,20.491991
189,19,6,22.170156
189,20,1,8.837756
189,20,2,8.118502
189,20,3,7.805502
189,20,4,9.030532
189,20,5,8.15222
189,20,6,9.324695
189,21,1,3.741625
189,21,2,7.5547457
189,21,3,5.2727966
189,21,4,5.1167493
189,21,5,7.6132245
189,21,6,6.121855
189,22,1,5.600555
189,22,2,8.612875
189,22,3,8.921417
189,22,4,8.903021
189,22,5,5.9082747
189,22,6,8.777908
189,23,1,6.8935413
189,23,2,7.712295
189,23,3,9.794307
189,23,4,10.225837
189,23,5,7.953374
189,23,6,8.36976
190,0,1,5.5436087
190,0,2,8.6835985
190,0,3,6.2804847
190,0,4,8.567457
190,0,5,8.497566
190,0,6,7.930483
190,1,1,5.591568
190,1,2,9.206766
190,1,3,8.152392
190,1,4,8.292839
190,1,5,9.014505
190,1,6,7.812184
190,2,1,7.970923
190,2,2,10.818506
190,2,3,7.510882
190,2,4,9.293565
190,2,5,9.0701885
190,2,6,8.992157
190,3,1,6.031502
190,3,2,9.862548
190,3,3,7.0166664
190,3,4,9.860299
190,3,5,11.989365
190,3,6,8.65313
190,4,1,7.8285313
190,4,2,9.292508
190,4,3,9.087838
190,4,4,10.49369
190,4,5,11.352675
190,4,6,8.895752
190,5,1,5.706782
190,5,2,6.5770087
190,5,3,5.7074003
190,5,4,9.6801405
190,5,5,8.632121
190,5,6,6.5923686
190,6,1,7.110372
190,6,2,9.4024935
190,6,3,7.452175
190,6,4,9.753582
190,6,5,9.321224
190,6,6,8.353986
190,7,1,8.037286
190,7,2,11.692659
190,7,3,10.135694
190,7,4,10.416164
190,7,5,10.974163
190,7,6,8.326117
190,8,1,5.8386903
190,8,2,8.044462
190,8,3,5.8059907
190,8,4,9.025083
190,8,5,8.228537
