Version, 1.3 ,Room Amount, 6 ,Occupant Amount, 16
Start Time, 1-1 ,End Time, 12-32,Number of Steps per Hour, 6
Room Number,0,1,2,3,4,5,6,-1, 
Room ID,S0_Outdoor,S1_PERIMETER_ZN_1,S2_CORE_ZN,S3_ATTIC,S4_PERIMETER_ZN_2,S5_PERIMETER_ZN_3,S6_PERIMETER_ZN_4,Outside building, 
Occupant Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
Occupant ID,S1_PERIMETER_ZN_1_O1,S1_PERIMETER_ZN_1_O2,S1_PERIMETER_ZN_1_O3,S1_PERIMETER_ZN_1_O4,S1_PERIMETER_ZN_1_O5,S4_PERIMETER_ZN_2_O1,S4_PERIMETER_ZN_2_O2,S4_PERIMETER_ZN_2_O3,S5_PERIMETER_ZN_3_O1,S5_PERIMETER_ZN_3_O2,S5_PERIMETER_ZN_3_O3,S5_PERIMETER_ZN_3_O4,S5_PERIMETER_ZN_3_O5,S6_PERIMETER_ZN_4_O1,S6_PERIMETER_ZN_4_O2,S6_PERIMETER_ZN_4_O3,
Step,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
25119, 6/24 10:30:00, 2,2,0,1,4,0,4,4,5,5,5,5,5,2,2,6,
25120, 6/24 10:40:00, 2,2,0,1,5,4,4,4,5,5,5,5,5,2,2,4,
25121, 6/24 10:50:00, 2,2,0,0,6,0,4,4,5,0,5,5,5,2,2,5,
25122, 6/24 11:0:00, 2,2,1,0,3,4,4,0,5,0,5,5,3,2,2,1,
25123, 6/24 11:10:00, 2,2,1,0,1,4,4,0,5,0,5,5,-1,2,2,5,
25124, 6/24 11:20:00, 2,2,-1,0,1,4,4,0,0,0,0,5,-1,2,2,1,
25125, 6/24 11:30:00, 1,1,-1,-1,1,4,4,4,0,5,5,-1,-1,6,6,1,
25126, 6/24 11:40:00, 1,1,-1,-1,-1,4,-1,4,5,5,5,-1,-1,-1,5,6,
25127, 6/24 11:50:00, 1,1,-1,-1,-1,4,-1,4,5,0,5,-1,-1,-1,5,6,
25128, 6/24 12:0:00, 1,1,-1,-1,-1,4,-1,4,5,5,1,-1,5,-1,4,6,
25129, 6/24 12:10:00, -1,1,1,1,-1,4,-1,-1,5,5,3,5,5,-1,5,6,
25130, 6/24 12:20:00, -1,1,1,1,-1,4,-1,-1,5,0,-1,5,5,-1,-1,6,
25131, 6/24 12:30:00, -1,1,2,1,2,4,4,-1,5,5,-1,2,0,2,-1,-1,
25132, 6/24 12:40:00, -1,1,2,1,2,4,4,-1,-1,5,-1,2,0,2,-1,-1,
25133, 6/24 12:50:00, 1,1,2,1,2,4,4,4,-1,-1,-1,2,0,2,-1,-1,
25134, 6/24 13:0:00, 1,6,2,1,2,-1,4,4,-1,-1,-1,2,3,2,6,-1,
25135, 6/24 13:10:00, 1,-1,2,1,2,-1,4,4,-1,-1,5,2,5,2,6,6,
25136, 6/24 13:20:00, 1,-1,2,1,2,-1,6,0,-1,-1,5,2,5,2,6,6,
25137, 6/24 13:30:00, 2,-1,1,2,1,-1,2,2,5,5,5,5,5,6,2,6,
25138, 6/24 13:40:00, 2,-1,1,2,1,4,2,2,5,5,5,5,5,6,2,3,
25139, 6/24 13:50:00, 2,1,1,2,1,4,2,2,5,5,0,5,5,6,2,6,
25140, 6/24 14:0:00, 2,1,1,2,1,4,2,2,5,5,5,5,5,6,2,6,
25141, 6/24 14:10:00, 2,1,1,2,1,4,2,2,5,5,5,5,5,6,2,6,
25142, 6/24 14:20:00, 2,1,0,2,1,4,2,2,5,5,5,5,5,6,2,6,
25143, 6/24 14:30:00, 1,2,2,1,2,4,2,4,5,5,2,2,2,2,6,2,
25144, 6/24 14:40:00, 1,2,2,1,2,4,2,4,5,5,2,2,2,2,6,2,
25145, 6/24 14:50:00, 1,2,2,1,2,4,2,4,5,5,2,2,2,2,6,2,
25146, 6/24 15:0:00, 1,2,2,0,2,4,2,4,5,5,2,2,2,2,6,2,
25147, 6/24 15:10:00, 1,2,2,1,2,4,2,4,5,5,2,2,2,2,3,2,
25148, 6/24 15:20:00, 1,2,2,1,2,4,2,4,5,5,2,2,2,2,0,2,
25149, 6/24 15:30:00, 1,1,1,1,1,4,4,4,0,5,5,5,5,6,6,6,
25150, 6/24 15:40:00, 1,1,1,1,1,0,4,4,5,5,5,5,5,3,5,6,
25151, 6/24 15:50:00, 1,1,1,0,0,4,4,4,1,5,3,5,5,6,6,6,
25152, 6/24 16:0:00, 1,1,2,2,0,4,4,4,2,5,2,3,5,6,2,6,
25153, 6/24 16:10:00, 1,1,2,2,0,4,1,4,2,5,2,5,5,3,2,6,
25154, 6/24 16:20:00, 1,0,2,2,1,4,1,0,2,0,2,5,5,6,2,6,
25155, 6/24 16:30:00, 1,1,2,2,1,4,5,5,2,5,2,0,5,6,2,6,
25156, 6/24 16:40:00, 3,1,2,2,1,4,4,3,2,0,2,5,-1,3,2,6,
25157, 6/24 16:50:00, 1,1,2,2,1,4,4,1,2,5,2,5,-1,0,2,1,
25158, 6/24 17:0:00, 1,1,1,1,1,4,4,5,5,5,5,-1,-1,6,6,6,
25159, 6/24 17:10:00, 1,1,1,-1,-1,4,4,0,5,5,5,-1,-1,3,6,6,
25160, 6/24 17:20:00, 1,1,1,-1,-1,4,4,4,5,5,5,-1,-1,6,6,3,
25161, 6/24 17:30:00, -1,1,1,-1,-1,0,-1,0,-1,5,1,-1,-1,-1,-1,6,
25162, 6/24 17:40:00, -1,0,1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,
25163, 6/24 17:50:00, -1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25164, 6/24 18:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25165, 6/24 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25166, 6/24 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25167, 6/24 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25168, 6/24 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25169, 6/24 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25170, 6/24 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25171, 6/24 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25172, 6/24 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25173, 6/24 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25174, 6/24 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25175, 6/24 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25176, 6/24 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25177, 6/24 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25178, 6/24 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25179, 6/24 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25180, 6/24 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25181, 6/24 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25182, 6/24 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25183, 6/24 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25184, 6/24 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25185, 6/24 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25186, 6/24 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25187, 6/24 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25188, 6/24 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25189, 6/24 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25190, 6/24 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25191, 6/24 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25192, 6/24 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25193, 6/24 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25194, 6/24 23:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25195, 6/24 23:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25196, 6/24 23:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25197, 6/24 23:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25198, 6/24 23:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25199, 6/24 23:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25200, 6/25 0:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25201, 6/25 0:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25202, 6/25 0:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25203, 6/25 0:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25204, 6/25 0:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25205, 6/25 0:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25206, 6/25 1:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25207, 6/25 1:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25208, 6/25 1:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25209, 6/25 1:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25210, 6/25 1:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25211, 6/25 1:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25212, 6/25 2:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25213, 6/25 2:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25214, 6/25 2:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25215, 6/25 2:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25216, 6/25 2:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25217, 6/25 2:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25218, 6/25 3:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25219, 6/25 3:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25220, 6/25 3:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25221, 6/25 3:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25222, 6/25 3:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25223, 6/25 3:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25224, 6/25 4:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25225, 6/25 4:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25226, 6/25 4:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25227, 6/25 4:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25228, 6/25 4:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25229, 6/25 4:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25230, 6/25 5:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25231, 6/25 5:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25232, 6/25 5:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25233, 6/25 5:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25234, 6/25 5:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25235, 6/25 5:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25236, 6/25 6:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25237, 6/25 6:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25238, 6/25 6:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25239, 6/25 6:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25240, 6/25 6:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25241, 6/25 6:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25242, 6/25 7:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25243, 6/25 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25244, 6/25 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25245, 6/25 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25246, 6/25 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25247, 6/25 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25248, 6/25 8:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25249, 6/25 8:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25250, 6/25 8:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25251, 6/25 8:30:00, 1,-1,2,1,-1,4,4,-1,5,-1,5,2,-1,6,-1,6,
25252, 6/25 8:40:00, 1,1,2,1,-1,4,4,-1,5,-1,5,2,-1,6,6,6,
25253, 6/25 8:50:00, 1,1,2,0,1,4,4,4,5,5,5,2,-1,6,6,6,
25254, 6/25 9:0:00, 1,1,2,0,1,4,4,4,5,5,5,2,-1,6,6,6,
25255, 6/25 9:10:00, 3,1,2,0,1,4,5,6,0,5,5,2,-1,6,6,3,
25256, 6/25 9:20:00, 1,3,2,0,1,0,4,6,5,5,5,2,5,6,1,0,
25257, 6/25 9:30:00, 4,1,2,0,6,0,4,1,5,5,5,2,5,6,6,6,
25258, 6/25 9:40:00, 1,1,2,1,6,0,4,6,5,5,1,2,5,6,3,6,
25259, 6/25 9:50:00, 1,1,2,1,5,4,4,0,0,5,4,2,5,6,6,3,
25260, 6/25 10:0:00, 2,1,2,1,5,4,4,5,5,2,4,5,5,6,0,2,
25261, 6/25 10:10:00, 2,1,2,1,0,4,6,3,5,2,3,5,3,6,6,2,
25262, 6/25 10:20:00, 2,1,2,1,1,0,4,5,5,2,1,5,4,6,0,2,
25263, 6/25 10:30:00, 2,1,2,1,1,4,4,3,5,2,3,5,5,6,6,2,
25264, 6/25 10:40:00, 2,1,2,0,1,4,4,1,5,2,1,5,5,6,6,2,
25265, 6/25 10:50:00, 2,1,2,0,0,4,4,5,0,2,1,5,3,6,6,2,
25266, 6/25 11:0:00, 1,3,1,0,0,4,4,0,5,5,4,5,5,6,6,6,
25267, 6/25 11:10:00, 1,-1,1,1,0,4,4,4,6,5,6,3,5,3,6,3,
25268, 6/25 11:20:00, 1,-1,1,1,0,4,4,4,4,0,1,5,5,6,6,6,
25269, 6/25 11:30:00, 1,-1,1,1,-1,4,4,4,0,5,0,5,5,6,6,6,
25270, 6/25 11:40:00, 1,-1,1,1,-1,-1,4,4,-1,5,0,5,5,6,6,6,
25271, 6/25 11:50:00, -1,-1,1,-1,-1,-1,-1,4,-1,5,-1,-1,0,-1,6,6,
25272, 6/25 12:0:00, -1,1,1,-1,-1,-1,-1,4,-1,5,-1,-1,0,-1,6,-1,
25273, 6/25 12:10:00, -1,3,1,-1,-1,-1,-1,4,-1,-1,-1,-1,5,-1,-1,-1,
25274, 6/25 12:20:00, -1,1,1,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,
25275, 6/25 12:30:00, 1,0,-1,1,1,4,-1,-1,5,-1,5,5,-1,6,-1,-1,
25276, 6/25 12:40:00, 1,1,-1,0,1,4,4,-1,0,-1,5,5,-1,6,-1,6,
25277, 6/25 12:50:00, 1,1,-1,0,1,4,5,-1,0,5,5,0,-1,6,6,6,
25278, 6/25 13:0:00, 2,2,-1,2,1,4,4,-1,5,4,2,2,-1,6,2,6,
25279, 6/25 13:10:00, 2,2,1,2,1,4,3,4,0,3,2,2,5,6,2,6,
25280, 6/25 13:20:00, 2,2,1,2,1,4,4,4,0,5,2,2,5,6,2,6,
25281, 6/25 13:30:00, 2,2,0,2,1,0,4,4,5,5,2,2,3,6,2,6,
25282, 6/25 13:40:00, 2,2,0,2,1,0,4,4,5,0,2,2,5,6,2,6,
25283, 6/25 13:50:00, 2,2,0,2,1,4,4,4,5,0,2,2,5,6,2,3,
25284, 6/25 14:0:00, 1,1,1,1,1,4,3,4,5,0,5,5,5,6,6,0,
25285, 6/25 14:10:00, 1,3,1,1,1,4,4,0,5,0,5,3,5,6,6,0,
25286, 6/25 14:20:00, 1,1,1,1,1,4,1,4,5,0,5,5,5,6,6,0,
25287, 6/25 14:30:00, 1,1,1,0,1,0,4,4,5,6,5,4,5,6,6,0,
25288, 6/25 14:40:00, 0,1,1,1,1,0,4,4,5,6,0,5,5,6,0,0,
25289, 6/25 14:50:00, 0,3,1,0,0,4,4,0,5,6,0,5,1,6,6,0,
25290, 6/25 15:0:00, 0,1,5,0,0,4,4,0,5,1,5,4,5,6,6,6,
25291, 6/25 15:10:00, 0,1,3,0,1,4,4,0,5,1,5,5,5,3,6,6,
25292, 6/25 15:20:00, 1,1,1,1,1,4,4,0,5,3,5,5,1,6,6,6,
25293, 6/25 15:30:00, 1,1,1,1,1,4,4,4,5,5,4,5,5,6,6,6,
25294, 6/25 15:40:00, 4,1,1,1,1,0,4,4,5,5,4,3,5,3,3,6,
25295, 6/25 15:50:00, 1,1,1,1,1,4,4,4,5,5,3,5,5,6,6,6,
25296, 6/25 16:0:00, 2,1,2,2,2,2,2,2,5,5,2,5,2,6,2,6,
25297, 6/25 16:10:00, 2,3,2,2,2,2,2,2,5,5,2,-1,2,1,2,6,
25298, 6/25 16:20:00, 2,6,2,2,2,2,2,2,5,5,2,-1,2,6,2,6,
25299, 6/25 16:30:00, 2,1,2,2,2,2,2,2,5,5,2,-1,2,6,2,6,
25300, 6/25 16:40:00, 2,1,2,2,2,2,2,2,5,5,2,-1,2,1,2,6,
25301, 6/25 16:50:00, 2,-1,2,2,2,2,2,2,5,5,2,-1,2,6,2,6,
25302, 6/25 17:0:00, 1,-1,1,1,1,4,4,4,5,5,5,-1,5,6,6,6,
25303, 6/25 17:10:00, 1,-1,1,1,0,4,4,4,5,5,5,-1,-1,6,5,6,
25304, 6/25 17:20:00, 6,-1,1,-1,-1,4,4,4,5,-1,5,-1,-1,6,6,-1,
25305, 6/25 17:30:00, 1,-1,0,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,
25306, 6/25 17:40:00, 1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25307, 6/25 17:50:00, -1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25308, 6/25 18:0:00, -1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25309, 6/25 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25310, 6/25 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25311, 6/25 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25312, 6/25 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25313, 6/25 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25314, 6/25 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25315, 6/25 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25316, 6/25 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25317, 6/25 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25318, 6/25 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25319, 6/25 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25320, 6/25 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25321, 6/25 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25322, 6/25 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25323, 6/25 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25324, 6/25 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25325, 6/25 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25326, 6/25 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25327, 6/25 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25328, 6/25 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25329, 6/25 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25330, 6/25 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25331, 6/25 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25332, 6/25 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25333, 6/25 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25334, 6/25 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25335, 6/25 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25336, 6/25 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25337, 6/25 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25338, 6/25 23:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25339, 6/25 23:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25340, 6/25 23:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25341, 6/25 23:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25342, 6/25 23:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25343, 6/25 23:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25344, 6/26 0:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25345, 6/26 0:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25346, 6/26 0:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25347, 6/26 0:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25348, 6/26 0:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25349, 6/26 0:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25350, 6/26 1:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
25351, 6/26 1:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
