Computation Time (s),Average Daily Temperature Variation (°C),Average Daily Energy Consumption (kWh),Average Daily Reward
214.86837792396545,1.0451513793733385,341671.8645095825,[-2.4677625]
226.75242614746094,1.3686452971564398,330312.4408721924,[-3.1387722]
223.25397753715515,1.0393849611282349,321737.9288673401,[-2.4992669]
226.03572750091553,1.107552131017049,320661.9553565979,[-2.593639]
223.8024582862854,0.9953184922536215,319807.7983856201,[-2.3893025]
229.03154921531677,1.1098760763804119,327325.7489204407,[-2.5571177]
220.37215089797974,1.2615533537334866,343228.86180877686,[-2.8494346]
227.81485223770142,1.0389500459035237,337066.7724609375,[-2.4352257]
223.70884323120117,1.5172434515423245,319002.2602081299,[-3.4206734]
220.10031652450562,1.1102602349387274,322326.4446258545,[-2.5845363]
294.6473240852356,1.0368336968951755,355549.2744445801,[-2.4252298]
219.89847874641418,0.9652303059895834,337193.05515289307,[-2.3326313]
221.38893795013428,1.1435896688037448,340731.2459945679,[-2.668355]
215.4643566608429,1.1767677730984158,351608.73651504517,[-2.6994822]
214.14656949043274,1.0964137315750122,335490.40699005127,[-2.629541]
223.19404983520508,1.2396977345148723,338910.7732772827,[-2.7943842]
217.71992254257202,1.2490529616673787,327911.2434387207,[-2.7846966]
212.00481414794922,0.8838689062330458,339339.0169143677,[-2.1305714]
216.0355932712555,1.32862655321757,321827.9700279236,[-3.011603]
232.6080939769745,1.1669867038726807,316127.4070739746,[-2.7298706]
214.73804783821106,1.0807058943642511,335811.40422821045,[-2.553785]
218.99783873558044,0.9699167013168335,326175.71353912354,[-2.3528347]
216.31043982505798,1.1138469378153484,333340.44456481934,[-2.5955627]
214.83792757987976,1.3250810437732272,327636.27195358276,[-3.0608635]
216.73942875862122,1.0725037786695693,333918.66397857666,[-2.4888506]
221.43377113342285,0.9424360195795695,341785.73274612427,[-2.2585464]
217.16958856582642,1.0544026692708333,346091.6910171509,[-2.4799216]
215.88826417922974,1.3751373026106093,351364.6230697632,[-3.0691164]
218.49170804023743,1.0710483127170138,340559.09538269043,[-2.5108447]
216.90106439590454,1.0885322491327922,342073.35662841797,[-2.512594]
220.577228307724,0.9883671601613363,335568.01891326904,[-2.321193]
217.439297914505,1.0382633341683283,340550.6229400635,[-2.425251]
215.08488607406616,1.5623532003826566,339710.0524902344,[-3.4163797]
217.12938451766968,0.8316135538948907,328413.2385253906,[-2.0802546]
216.0555226802826,1.258109622531467,346503.95679473877,[-2.8974793]
